team,player,result,x,y
Colorado Avalanche,Jack Johnson,SHOT,39.0,20.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,51.0,13.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,66.0,6.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,77.0,0.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,61.0,15.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,59.0,-5.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,60.0,15.0
Colorado Avalanche,Valeri Nichushkin,GOAL,73.0,8.0
Colorado Avalanche,Ryan Murray,SHOT,58.0,-28.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,67.0,-1.0
Colorado Avalanche,Tyson Jost,SHOT,62.0,21.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,44.0,24.0
Colorado Avalanche,Erik Johnson,SHOT,83.0,-4.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,73.0,-13.0
Colorado Avalanche,Cale Makar,SHOT,50.0,13.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,80.0,-18.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,83.0,12.0
Colorado Avalanche,Nazem Kadri,SHOT,84.0,30.0
Colorado Avalanche,Nazem Kadri,SHOT,25.0,0.0
Colorado Avalanche,Devon Toews,SHOT,87.0,8.0
Colorado Avalanche,Devon Toews,SHOT,42.0,37.0
Colorado Avalanche,Mikko Rantanen,SHOT,35.0,13.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,58.0,-11.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,50.0,10.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,60.0,14.0
Colorado Avalanche,Valeri Nichushkin,SHOT,85.0,-18.0
Colorado Avalanche,Nazem Kadri,SHOT,65.0,11.0
Colorado Avalanche,Mikko Rantanen,SHOT,81.0,-33.0
Colorado Avalanche,Andre Burakovsky,SHOT,61.0,8.0
Colorado Avalanche,Jack Johnson,SHOT,38.0,34.0
Colorado Avalanche,Devon Toews,SHOT,49.0,38.0
Colorado Avalanche,Andre Burakovsky,SHOT,33.0,5.0
Colorado Avalanche,Samuel Girard,SHOT,38.0,28.0
Colorado Avalanche,Devon Toews,SHOT,36.0,3.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,36.0,-35.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,76.0,-17.0
Colorado Avalanche,Valeri Nichushkin,SHOT,78.0,11.0
Colorado Avalanche,Mikko Rantanen,SHOT,87.0,-13.0
Colorado Avalanche,Logan O'Connor,SHOT,81.0,13.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,80.0,0.0
Colorado Avalanche,Valeri Nichushkin,SHOT,49.0,-32.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,69.0,-3.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,66.0,7.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,65.0,7.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,70.0,19.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,79.0,-5.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,73.0,-11.0
Colorado Avalanche,Devon Toews,SHOT,32.0,20.0
Colorado Avalanche,Cale Makar,SHOT,63.0,-27.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,82.0,-6.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,68.0,-7.0
Colorado Avalanche,Cale Makar,SHOT,71.0,0.0
Colorado Avalanche,Gabriel Landeskog,GOAL,77.0,-3.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,88.0,31.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,61.0,-2.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,52.0,-19.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,68.0,7.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,68.0,-17.0
Colorado Avalanche,Mikko Rantanen,SHOT,33.0,-6.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,57.0,7.0
Colorado Avalanche,Mikko Rantanen,SHOT,73.0,-11.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,56.0,24.0
Colorado Avalanche,Alex Newhook,SHOT,49.0,6.0
Colorado Avalanche,Tyson Jost,GOAL,81.0,-5.0
Colorado Avalanche,Erik Johnson,SHOT,43.0,-11.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,42.0,-1.0
Colorado Avalanche,Devon Toews,SHOT,40.0,-22.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,75.0,12.0
Colorado Avalanche,Logan O'Connor,SHOT,61.0,30.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,62.0,11.0
Colorado Avalanche,Mikko Rantanen,SHOT,76.0,26.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,50.0,5.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,84.0,10.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,41.0,-31.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,45.0,-8.0
Colorado Avalanche,Nazem Kadri,SHOT,12.0,-20.0
Colorado Avalanche,Ryan Murray,BLOCKED_SHOT,77.0,3.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,81.0,33.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,79.0,-3.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,61.0,15.0
Colorado Avalanche,Cale Makar,SHOT,47.0,18.0
Colorado Avalanche,Samuel Girard,SHOT,49.0,-27.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,47.0,-33.0
Colorado Avalanche,Valeri Nichushkin,SHOT,75.0,3.0
Colorado Avalanche,Gabriel Landeskog,SHOT,80.0,-2.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,72.0,-0.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,87.0,13.0
Colorado Avalanche,Gabriel Landeskog,SHOT,78.0,-17.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,83.0,-12.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,68.0,-8.0
Colorado Avalanche,Alex Newhook,SHOT,51.0,-1.0
Colorado Avalanche,Nazem Kadri,SHOT,42.0,32.0
Colorado Avalanche,Nazem Kadri,GOAL,81.0,1.0
Colorado Avalanche,Gabriel Landeskog,SHOT,71.0,-16.0
Colorado Avalanche,Cale Makar,SHOT,36.0,11.0
Colorado Avalanche,Valeri Nichushkin,GOAL,81.0,-5.0
Colorado Avalanche,Kurtis MacDermid,SHOT,68.0,7.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,73.0,-15.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,64.0,13.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,84.0,7.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,64.0,-34.0
Colorado Avalanche,Alex Newhook,SHOT,87.0,-6.0
Colorado Avalanche,Alex Newhook,SHOT,60.0,-28.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,79.0,-13.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,68.0,-21.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,87.0,-7.0
Colorado Avalanche,Cale Makar,SHOT,61.0,-25.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,80.0,-11.0
Colorado Avalanche,Andre Burakovsky,SHOT,86.0,16.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,37.0,-31.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,64.0,12.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,52.0,7.0
Colorado Avalanche,Gabriel Landeskog,GOAL,76.0,14.0
Colorado Avalanche,Darren Helm,BLOCKED_SHOT,81.0,-5.0
Colorado Avalanche,Tyson Jost,SHOT,63.0,23.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,75.0,-19.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,57.0,12.0
Colorado Avalanche,Nathan MacKinnon,GOAL,81.0,19.0
Colorado Avalanche,Nathan MacKinnon,SHOT,63.0,16.0
Colorado Avalanche,Cale Makar,SHOT,36.0,-22.0
Colorado Avalanche,Ryan Murray,SHOT,35.0,-0.0
Colorado Avalanche,Valeri Nichushkin,SHOT,76.0,-6.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,80.0,-8.0
Colorado Avalanche,Logan O'Connor,SHOT,83.0,4.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,74.0,4.0
Colorado Avalanche,J.T. Compher,GOAL,81.0,2.0
Colorado Avalanche,Nazem Kadri,GOAL,66.0,-13.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,67.0,1.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,64.0,10.0
Colorado Avalanche,Ryan Murray,BLOCKED_SHOT,75.0,-7.0
Colorado Avalanche,Tyson Jost,SHOT,76.0,-7.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,-4.0
Colorado Avalanche,Nazem Kadri,SHOT,82.0,-4.0
Colorado Avalanche,Nathan MacKinnon,SHOT,69.0,14.0
Colorado Avalanche,Nathan MacKinnon,SHOT,84.0,7.0
Colorado Avalanche,Alex Newhook,SHOT,67.0,1.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,81.0,-4.0
Colorado Avalanche,Cale Makar,SHOT,71.0,16.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,38.0,-9.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,64.0,-1.0
Colorado Avalanche,Nazem Kadri,SHOT,74.0,15.0
Colorado Avalanche,Devon Toews,SHOT,62.0,12.0
Colorado Avalanche,Mikko Rantanen,SHOT,69.0,-5.0
Colorado Avalanche,Nathan MacKinnon,SHOT,82.0,-1.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,60.0,-1.0
Colorado Avalanche,Ryan Murray,SHOT,64.0,34.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,68.0,-0.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,71.0,2.0
Colorado Avalanche,Nazem Kadri,SHOT,72.0,5.0
Colorado Avalanche,Andre Burakovsky,SHOT,80.0,-4.0
Colorado Avalanche,Nazem Kadri,SHOT,82.0,4.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,71.0,-0.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,48.0,4.0
Colorado Avalanche,Jack Johnson,SHOT,37.0,32.0
Colorado Avalanche,J.T. Compher,SHOT,77.0,2.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,36.0,-1.0
Colorado Avalanche,Mikko Rantanen,SHOT,79.0,-3.0
Colorado Avalanche,Mikko Rantanen,SHOT,53.0,23.0
Colorado Avalanche,Jack Johnson,SHOT,36.0,27.0
Colorado Avalanche,Alex Newhook,GOAL,72.0,8.0
Colorado Avalanche,Darren Helm,SHOT,72.0,15.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,77.0,12.0
Colorado Avalanche,Alex Newhook,SHOT,60.0,37.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,57.0,-7.0
Colorado Avalanche,J.T. Compher,SHOT,12.0,2.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,72.0,-12.0
Colorado Avalanche,Ryan Murray,BLOCKED_SHOT,63.0,-22.0
Colorado Avalanche,Valeri Nichushkin,SHOT,75.0,-12.0
Colorado Avalanche,Mikko Rantanen,GOAL,80.0,2.0
Colorado Avalanche,Nathan MacKinnon,SHOT,77.0,-7.0
Colorado Avalanche,Cale Makar,SHOT,55.0,-27.0
Colorado Avalanche,Devon Toews,SHOT,47.0,-28.0
Colorado Avalanche,Erik Johnson,MISSED_SHOT,40.0,-31.0
Colorado Avalanche,Erik Johnson,SHOT,88.0,18.0
Colorado Avalanche,Cale Makar,SHOT,44.0,6.0
Colorado Avalanche,Devon Toews,SHOT,77.0,18.0
Colorado Avalanche,Kurtis MacDermid,SHOT,69.0,22.0
Colorado Avalanche,Nathan MacKinnon,SHOT,36.0,18.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,38.0,34.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,67.0,0.0
Colorado Avalanche,Gabriel Landeskog,SHOT,35.0,35.0
Colorado Avalanche,Nathan MacKinnon,SHOT,71.0,14.0
Colorado Avalanche,Nathan MacKinnon,SHOT,60.0,4.0
Colorado Avalanche,Nathan MacKinnon,SHOT,77.0,11.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,51.0,-17.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,72.0,-5.0
Colorado Avalanche,Darren Helm,SHOT,70.0,18.0
Colorado Avalanche,Valeri Nichushkin,SHOT,76.0,19.0
Colorado Avalanche,Nathan MacKinnon,SHOT,35.0,7.0
Colorado Avalanche,Devon Toews,SHOT,33.0,6.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,76.0,1.0
Colorado Avalanche,Erik Johnson,SHOT,48.0,23.0
Colorado Avalanche,Nathan MacKinnon,GOAL,50.0,-12.0
Colorado Avalanche,Gabriel Landeskog,SHOT,60.0,18.0
Colorado Avalanche,Erik Johnson,SHOT,38.0,-21.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,53.0,-12.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,61.0,12.0
Colorado Avalanche,Mikko Rantanen,SHOT,77.0,-15.0
Colorado Avalanche,Devon Toews,SHOT,41.0,-1.0
Colorado Avalanche,Kurtis MacDermid,SHOT,54.0,-7.0
Colorado Avalanche,J.T. Compher,SHOT,68.0,-24.0
Colorado Avalanche,Mikko Rantanen,SHOT,49.0,15.0
Colorado Avalanche,Valeri Nichushkin,SHOT,71.0,-8.0
Colorado Avalanche,Darren Helm,SHOT,49.0,15.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,5.0,-5.0
Colorado Avalanche,Cale Makar,SHOT,35.0,-29.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,75.0,5.0
Colorado Avalanche,Logan O'Connor,SHOT,55.0,-3.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,63.0,-3.0
Colorado Avalanche,Valeri Nichushkin,SHOT,83.0,1.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,75.0,-0.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,44.0,23.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,73.0,-5.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,67.0,23.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,73.0,0.0
Colorado Avalanche,Mikko Rantanen,SHOT,56.0,-17.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,84.0,-22.0
Colorado Avalanche,Nathan MacKinnon,SHOT,68.0,0.0
Colorado Avalanche,Cale Makar,SHOT,32.0,-32.0
Colorado Avalanche,Nazem Kadri,SHOT,79.0,5.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,78.0,-3.0
Colorado Avalanche,Mikko Rantanen,SHOT,58.0,7.0
Colorado Avalanche,Erik Johnson,SHOT,49.0,-21.0
Colorado Avalanche,Nathan MacKinnon,SHOT,86.0,6.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,39.0,23.0
Colorado Avalanche,Alex Newhook,BLOCKED_SHOT,42.0,-28.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,31.0,32.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,66.0,-1.0
Colorado Avalanche,Nathan MacKinnon,SHOT,66.0,23.0
Colorado Avalanche,Devon Toews,SHOT,38.0,-14.0
Colorado Avalanche,Nathan MacKinnon,SHOT,81.0,15.0
Colorado Avalanche,Kurtis MacDermid,BLOCKED_SHOT,63.0,-13.0
Colorado Avalanche,Logan O'Connor,SHOT,82.0,7.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,56.0,14.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,69.0,8.0
Colorado Avalanche,Erik Johnson,SHOT,56.0,-9.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,79.0,10.0
Colorado Avalanche,Valeri Nichushkin,SHOT,85.0,5.0
Colorado Avalanche,Jack Johnson,BLOCKED_SHOT,74.0,6.0
Colorado Avalanche,Devon Toews,SHOT,77.0,14.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,73.0,-1.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,78.0,-0.0
Colorado Avalanche,Gabriel Landeskog,SHOT,85.0,-10.0
Colorado Avalanche,Samuel Girard,SHOT,3.0,15.0
Colorado Avalanche,Andre Burakovsky,BLOCKED_SHOT,46.0,2.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,62.0,4.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,79.0,-16.0
Colorado Avalanche,Gabriel Landeskog,GOAL,64.0,-29.0
Colorado Avalanche,J.T. Compher,SHOT,50.0,-23.0
Colorado Avalanche,J.T. Compher,MISSED_SHOT,76.0,-36.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,34.0,33.0
Colorado Avalanche,Erik Johnson,SHOT,30.0,-38.0
Colorado Avalanche,Nicolas Aube-Kubel,BLOCKED_SHOT,69.0,1.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,74.0,-4.0
Colorado Avalanche,Nazem Kadri,SHOT,68.0,-12.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,71.0,-2.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,73.0,1.0
Colorado Avalanche,J.T. Compher,SHOT,70.0,-18.0
Colorado Avalanche,Cale Makar,SHOT,34.0,-21.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,46.0,-1.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,69.0,-1.0
Colorado Avalanche,Mikko Rantanen,GOAL,79.0,-18.0
Colorado Avalanche,Mikko Rantanen,SHOT,75.0,-26.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,67.0,-2.0
Colorado Avalanche,Andre Burakovsky,SHOT,73.0,-2.0
Colorado Avalanche,Alex Newhook,SHOT,39.0,30.0
Colorado Avalanche,Nazem Kadri,SHOT,44.0,8.0
Colorado Avalanche,Kurtis MacDermid,BLOCKED_SHOT,61.0,-18.0
Colorado Avalanche,Erik Johnson,SHOT,76.0,-4.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,78.0,-5.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,77.0,6.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,69.0,7.0
Colorado Avalanche,Andre Burakovsky,SHOT,53.0,11.0
Colorado Avalanche,Nazem Kadri,SHOT,65.0,5.0
Colorado Avalanche,Nazem Kadri,SHOT,74.0,-1.0
Colorado Avalanche,Mikko Rantanen,SHOT,69.0,27.0
Colorado Avalanche,Alex Newhook,SHOT,53.0,16.0
Colorado Avalanche,Cale Makar,SHOT,39.0,3.0
Colorado Avalanche,Nazem Kadri,SHOT,83.0,7.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,39.0,-2.0
Colorado Avalanche,Devon Toews,SHOT,56.0,35.0
Colorado Avalanche,J.T. Compher,BLOCKED_SHOT,66.0,-19.0
Colorado Avalanche,Alex Newhook,SHOT,80.0,-2.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,81.0,-5.0
Colorado Avalanche,Mikko Rantanen,SHOT,41.0,-0.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,84.0,-7.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,69.0,9.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,73.0,3.0
Colorado Avalanche,Nathan MacKinnon,GOAL,56.0,1.0
Colorado Avalanche,Cale Makar,SHOT,59.0,-14.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,81.0,13.0
Colorado Avalanche,Valeri Nichushkin,SHOT,70.0,-9.0
Colorado Avalanche,Gabriel Landeskog,SHOT,81.0,-10.0
Colorado Avalanche,Nathan MacKinnon,SHOT,81.0,5.0
Colorado Avalanche,Gabriel Landeskog,SHOT,81.0,0.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,48.0,19.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,73.0,3.0
Colorado Avalanche,Nazem Kadri,SHOT,61.0,-11.0
Colorado Avalanche,Nazem Kadri,SHOT,51.0,14.0
Colorado Avalanche,Nazem Kadri,SHOT,58.0,8.0
Colorado Avalanche,Darren Helm,SHOT,43.0,33.0
Colorado Avalanche,Nathan MacKinnon,SHOT,64.0,-2.0
Colorado Avalanche,Cale Makar,SHOT,32.0,0.0
Colorado Avalanche,Mikko Rantanen,SHOT,59.0,-14.0
Colorado Avalanche,Devon Toews,SHOT,31.0,3.0
Colorado Avalanche,Mikko Rantanen,SHOT,35.0,14.0
Colorado Avalanche,Valeri Nichushkin,BLOCKED_SHOT,53.0,-23.0
Colorado Avalanche,Nazem Kadri,SHOT,47.0,-36.0
Colorado Avalanche,Tyson Jost,SHOT,65.0,-18.0
Colorado Avalanche,Cale Makar,SHOT,61.0,1.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,69.0,14.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,82.0,1.0
Colorado Avalanche,Erik Johnson,SHOT,45.0,-13.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,41.0,-0.0
Colorado Avalanche,Logan O'Connor,SHOT,87.0,4.0
Colorado Avalanche,Logan O'Connor,SHOT,90.0,5.0
Colorado Avalanche,Devon Toews,MISSED_SHOT,40.0,-34.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,39.0,23.0
Colorado Avalanche,Jack Johnson,SHOT,48.0,33.0
Colorado Avalanche,Nathan MacKinnon,SHOT,86.0,-8.0
Colorado Avalanche,Nazem Kadri,SHOT,81.0,-6.0
Colorado Avalanche,Nathan MacKinnon,MISSED_SHOT,47.0,-17.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,-8.0
Colorado Avalanche,Valeri Nichushkin,SHOT,82.0,5.0
Colorado Avalanche,Nicolas Aube-Kubel,SHOT,58.0,38.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,67.0,1.0
Colorado Avalanche,Nathan MacKinnon,SHOT,76.0,-6.0
Colorado Avalanche,Gabriel Landeskog,SHOT,83.0,5.0
Colorado Avalanche,Alex Newhook,SHOT,49.0,37.0
Colorado Avalanche,Mikko Rantanen,SHOT,75.0,-19.0
Colorado Avalanche,Cale Makar,MISSED_SHOT,37.0,16.0
Colorado Avalanche,Mikko Rantanen,SHOT,39.0,-28.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,81.0,-10.0
Colorado Avalanche,Nathan MacKinnon,SHOT,32.0,2.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,52.0,22.0
Colorado Avalanche,Nazem Kadri,BLOCKED_SHOT,60.0,34.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,44.0,-2.0
Colorado Avalanche,Gabriel Landeskog,GOAL,66.0,1.0
Colorado Avalanche,Cale Makar,SHOT,34.0,-14.0
Colorado Avalanche,Nazem Kadri,SHOT,14.0,-40.0
Colorado Avalanche,Devon Toews,SHOT,58.0,34.0
Colorado Avalanche,Valeri Nichushkin,SHOT,58.0,32.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,30.0,-25.0
Colorado Avalanche,Kurtis MacDermid,SHOT,47.0,-34.0
Colorado Avalanche,Mikko Rantanen,SHOT,80.0,1.0
Colorado Avalanche,Mikko Rantanen,SHOT,81.0,3.0
Colorado Avalanche,Nazem Kadri,GOAL,83.0,0.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,40.0,16.0
Colorado Avalanche,Gabriel Landeskog,BLOCKED_SHOT,66.0,-31.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,38.0,27.0
Colorado Avalanche,Kurtis MacDermid,SHOT,44.0,15.0
Colorado Avalanche,Mikko Rantanen,MISSED_SHOT,80.0,14.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,48.0,7.0
Colorado Avalanche,Nathan MacKinnon,SHOT,44.0,24.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,68.0,4.0
Colorado Avalanche,Cale Makar,SHOT,0.0,-35.0
Colorado Avalanche,Alex Newhook,SHOT,47.0,-30.0
Colorado Avalanche,Samuel Girard,BLOCKED_SHOT,77.0,3.0
Colorado Avalanche,Cale Makar,BLOCKED_SHOT,80.0,-4.0
Colorado Avalanche,Andre Burakovsky,SHOT,82.0,21.0
Colorado Avalanche,Logan O'Connor,BLOCKED_SHOT,48.0,-8.0
Colorado Avalanche,Erik Johnson,BLOCKED_SHOT,73.0,-13.0
Colorado Avalanche,Logan O'Connor,MISSED_SHOT,61.0,-8.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,34.0,-9.0
Colorado Avalanche,Andre Burakovsky,MISSED_SHOT,77.0,11.0
Colorado Avalanche,Nazem Kadri,MISSED_SHOT,65.0,-25.0
Colorado Avalanche,Kurtis MacDermid,MISSED_SHOT,35.0,-6.0
Colorado Avalanche,J.T. Compher,SHOT,77.0,1.0
Colorado Avalanche,Valeri Nichushkin,MISSED_SHOT,74.0,10.0
Colorado Avalanche,Devon Toews,BLOCKED_SHOT,75.0,-4.0
Colorado Avalanche,Mikko Rantanen,BLOCKED_SHOT,53.0,-26.0
Colorado Avalanche,Valeri Nichushkin,SHOT,68.0,-17.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,45.0,-12.0
Colorado Avalanche,Mikko Rantanen,SHOT,67.0,-18.0
Colorado Avalanche,Mikko Rantanen,SHOT,68.0,-22.0
Colorado Avalanche,Mikko Rantanen,SHOT,86.0,-12.0
Colorado Avalanche,Gabriel Landeskog,MISSED_SHOT,70.0,-3.0
Colorado Avalanche,Valeri Nichushkin,SHOT,43.0,-31.0
Colorado Avalanche,Jack Johnson,MISSED_SHOT,41.0,32.0
Colorado Avalanche,Samuel Girard,SHOT,33.0,-10.0
Colorado Avalanche,Tyson Jost,BLOCKED_SHOT,85.0,25.0
Colorado Avalanche,Erik Johnson,SHOT,31.0,-37.0
Colorado Avalanche,Kurtis MacDermid,BLOCKED_SHOT,59.0,14.0
Colorado Avalanche,Samuel Girard,MISSED_SHOT,33.0,-33.0
Colorado Avalanche,Nathan MacKinnon,SHOT,77.0,3.0
Colorado Avalanche,Gabriel Landeskog,SHOT,82.0,-20.0
Colorado Avalanche,Nicolas Aube-Kubel,MISSED_SHOT,68.0,27.0
Colorado Avalanche,Nicolas Aube-Kubel,GOAL,48.0,1.0
Colorado Avalanche,Andre Burakovsky,SHOT,50.0,-21.0
Colorado Avalanche,Erik Johnson,SHOT,44.0,-15.0
Colorado Avalanche,Alex Newhook,MISSED_SHOT,57.0,-33.0
Colorado Avalanche,Gabriel Landeskog,GOAL,84.0,4.0
Colorado Avalanche,Kurtis MacDermid,SHOT,36.0,16.0
Colorado Avalanche,Nathan MacKinnon,SHOT,72.0,5.0
Colorado Avalanche,Nathan MacKinnon,SHOT,35.0,18.0
